Customer_ID,Age,Annual_Income,Loan_Amount,Debt_Ratio,Monthly_Income,Number_of_Open_Credit_Lines,Number_of_Late_Payments,Credit_Utilization_%,Defaults
14574,63,133525,19887,0.7,6212,11,6,14.27,0
14575,30,90218,19277,0.47,2275,4,1,15.8,0
14576,45,133157,38112,0.71,11361,12,5,14.61,0
14577,40,129588,23975,0.48,7707,2,6,32.99,0
14578,51,141021,20449,0.69,11699,10,7,82.16,1
14579,24,142080,45601,0.8,11351,3,4,42.62,0
14580,64,31154,20459,0.81,8678,6,0,67.56,0
14581,43,145542,2259,0.46,10298,9,2,21.24,0
14582,22,29047,19604,0.79,1929,6,9,93.96,1
14583,42,108529,14859,0.18,10696,12,8,55.38,0
14584,57,95874,44798,0.18,3112,12,5,12.21,1
14585,28,34323,26362,0.54,11892,4,4,58.37,0
14586,27,57693,28943,0.62,11879,1,0,26.61,0
14587,34,78730,22319,0.22,11312,2,3,27.62,0
14588,23,109170,36215,0.48,5811,7,4,64.03,0
14589,36,46292,36897,0.18,5965,3,1,30.37,0
14590,39,124087,8697,0.58,10663,2,4,29.26,1
14591,38,65111,24075,0.78,3788,12,2,58.69,0
14592,36,95453,32360,0.69,11250,6,7,31.19,1
14593,28,95681,29160,0.4,3868,14,9,19.95,0
14594,53,115253,29735,0.9,3592,4,0,46.74,0
14595,69,59491,32293,0.63,9253,1,3,14.68,0
14596,32,69336,4949,0.75,9611,9,8,91.48,1
14597,31,36905,11659,0.64,1783,9,0,50.64,0
14598,25,50273,9010,0.89,11726,11,5,11.18,0
14599,47,145191,27769,0.76,11506,5,5,30.22,0
14600,32,135936,24823,0.52,10363,8,1,96.2,0
14601,37,46234,17400,0.39,3634,6,0,54.68,0
14602,26,98885,41727,0.65,8674,7,0,42.3,0
14603,53,86538,40009,0.57,2982,13,9,38.36,0
14604,25,124570,15787,0.6,7826,6,4,47.53,0
14605,48,52573,8906,0.37,3846,7,4,29.06,0
14606,34,113339,46953,0.44,8041,3,9,77.42,0
14607,25,141132,14303,0.55,1513,14,6,55.75,1
14608,53,84320,2266,0.77,7743,11,8,77.63,1
14609,68,148993,34246,0.71,2255,3,3,32.89,0
14610,61,31330,4977,0.19,9860,10,3,10.13,1
14611,39,112040,7068,0.3,3779,14,6,96.96,1
14612,42,100516,45504,0.12,2634,3,8,56.09,0
14613,25,92553,32227,0.11,4161,10,6,17.18,0
14614,22,61353,13740,0.28,6324,6,7,19.34,0
14615,50,36011,23797,0.74,1739,1,9,49.12,0
14616,67,103537,8791,0.82,3787,14,6,72.57,1
14617,59,80985,1485,0.41,5865,12,8,45.7,0
14618,24,37044,46048,0.55,4087,13,5,83.81,0
14619,53,58292,31695,0.66,2809,12,8,39.62,0
14620,33,142304,38441,0.86,7978,13,2,14.1,0
14621,40,25250,1337,0.83,1942,9,3,10.75,1
14622,27,147044,26436,0.15,10416,13,8,87.35,0
14623,35,125816,16092,0.3,2407,9,1,98.6,0
14624,43,43289,35771,0.14,3026,14,1,21.95,0
14625,34,53087,2471,0.59,10835,4,9,15.58,0
14626,43,95952,45388,0.67,9766,2,7,92.3,1
14627,39,110695,28696,0.35,3970,14,9,19.07,0
14628,49,56368,7489,0.78,1569,7,5,30.56,0
14629,40,140648,8856,0.46,6340,14,4,82.15,0
14630,49,90815,29611,0.9,7914,13,1,99.82,0
14631,44,110693,10365,0.1,9823,7,0,53.74,0
14632,38,81040,35373,0.19,10813,6,2,28.97,0
14633,30,136455,6664,0.34,9095,8,5,86.29,0
14634,61,78900,24323,0.12,10882,3,4,45.49,1
14635,28,35494,27455,0.73,2628,2,5,34.54,0
14636,46,136486,6379,0.14,2097,10,6,54.14,1
14637,49,65166,45353,0.7,11264,1,6,87.02,1
14638,30,111110,3124,0.14,7061,12,2,30.97,0
14639,37,45333,47189,0.3,10363,3,9,48.15,1
14640,22,53050,32536,0.77,6230,8,7,49.98,0
14641,26,117799,5991,0.86,6519,12,7,84.95,1
14642,25,118075,7794,0.43,7605,8,2,70.84,0
14643,48,99566,30218,0.88,5215,7,5,80.24,1
14644,61,108257,32113,0.6,4837,12,8,72.4,0
14645,25,68070,37074,0.43,4399,2,0,63.34,0
14646,38,25166,28977,0.74,8063,3,1,21.92,0
14647,46,27121,29359,0.34,3808,13,1,84.97,0
14648,40,34677,49673,0.31,3963,7,4,64.66,0
14649,61,76561,19043,0.63,6974,11,5,73.11,1
14650,69,116777,23523,0.41,5490,8,2,80.09,0
14651,47,101909,10070,0.21,4248,9,3,38.05,0
14652,69,107409,8199,0.15,7004,6,9,49.36,1
14653,32,57664,19703,0.73,8573,10,1,58.72,1
14654,27,149926,20267,0.64,11403,3,2,40.85,0
14655,23,134818,15133,0.43,9863,9,7,33.27,0
14656,30,21293,29571,0.82,7443,5,4,79.91,0
14657,54,42443,27991,0.43,4901,12,1,77.84,0
14658,45,125261,12579,0.67,5601,4,9,84.86,1
14659,55,69212,34355,0.83,9255,9,9,72.7,1
14660,36,104131,20003,0.77,2727,10,1,38.06,0
14661,22,95276,22871,0.51,3916,12,3,39.43,0
14662,44,32559,7223,0.64,2221,2,8,57.5,0
14663,30,85231,15197,0.43,2430,10,5,85.2,0
14664,58,128277,10387,0.62,10770,4,0,41.17,0
14665,42,59044,38121,0.31,6788,13,3,78.93,0
14666,46,41747,27902,0.45,3975,6,2,37.51,0
14667,63,126456,15839,0.27,11227,11,0,40.47,0
14668,59,93509,36373,0.13,10104,6,5,77.71,1
14669,47,100869,36306,0.57,2338,12,9,71.07,0
14670,49,50129,14896,0.79,5187,11,0,28.74,0
14671,67,20037,42525,0.12,2526,10,0,84.43,1
14672,58,124294,17198,0.26,4335,5,6,80.61,0
14673,40,117847,35524,0.47,7972,10,0,81.77,0
14674,47,123742,29651,0.63,7876,7,2,52.33,0
14675,61,142365,33636,0.24,7295,5,4,39.58,1
14676,40,68503,35128,0.15,9751,6,2,86.48,1
14677,64,48207,28144,0.52,2089,14,5,62.94,0
14678,39,129160,19757,0.75,4668,14,8,93.79,1
14679,40,53241,34963,0.13,3534,1,1,32.84,1
14680,55,20058,19515,0.38,6685,8,6,97.81,0
14681,67,88172,41777,0.63,6650,14,3,44.13,0
14682,22,116171,23027,0.2,6577,5,5,44.6,0
14683,50,34834,14792,0.29,2276,5,9,31.49,0
14684,54,101113,16777,0.53,9839,14,9,96.85,0
14685,42,148894,20794,0.86,9738,10,5,13.57,1
14686,23,137302,33544,0.33,10959,6,7,52.6,0
14687,26,47190,19751,0.49,3001,6,6,42.89,0
14688,35,92832,32023,0.42,11310,8,4,24.33,0
14689,47,41383,20727,0.82,7999,4,6,74.19,1
14690,30,130974,48793,0.16,3164,4,5,90.85,1
14691,29,144291,24665,0.55,8096,3,4,31.92,0
14692,53,44660,32126,0.78,8165,9,8,54.79,0
14693,52,128029,20481,0.89,7820,8,3,62.04,0
14694,68,138485,26836,0.66,3522,5,6,45.14,1
14695,26,22674,35101,0.4,9901,11,6,92.94,1
14696,61,134100,24549,0.43,8709,8,2,51.54,0
14697,56,129369,46604,0.38,8791,6,7,98.45,1
14698,22,42820,4336,0.58,10879,5,8,36.57,0
14699,49,105040,9157,0.69,9530,13,4,16.59,0
14700,24,45666,37155,0.76,4553,9,0,61.75,0
14701,21,63794,38481,0.43,1534,9,0,84.1,0
14702,39,147104,32567,0.67,3543,11,4,44.96,0
14703,46,22076,38869,0.83,10968,8,1,26.66,0
14704,45,84854,3431,0.84,6354,12,1,76.44,0
14705,30,148544,34784,0.66,4454,13,5,34.38,0
14706,35,72342,18025,0.61,9955,10,4,79.28,0
14707,42,57555,21446,0.53,10820,3,1,33.61,0
14708,68,75208,9507,0.25,4791,13,4,60.16,0
14709,41,52406,34208,0.2,10098,9,3,89.89,0
14710,42,81572,18522,0.49,10921,6,5,28.42,0
14711,56,60262,48402,0.23,8279,9,0,83.86,0
14712,54,111320,26490,0.56,3611,1,2,33.89,0
14713,50,138265,39011,0.62,4516,1,4,69.46,0
14714,45,106661,36071,0.52,8457,6,7,31.93,0
14715,65,43216,48754,0.13,10563,12,1,20.31,0
14716,48,88117,31413,0.15,5633,4,7,69.76,0
14717,21,101136,46102,0.19,6355,5,7,63.54,0
14718,69,50284,15040,0.22,6260,5,5,46.13,0
14719,65,40171,39718,0.89,6365,3,4,13.3,0
14720,24,110627,8046,0.38,1972,9,6,52.78,0
14721,27,34333,40374,0.33,9203,1,5,23.38,0
14722,69,50535,37189,0.14,6174,6,8,42.35,0
14723,29,109023,47202,0.61,5332,2,1,62.76,0
14724,56,95940,19462,0.62,5830,2,5,94.54,1
14725,39,129470,39871,0.24,3641,9,6,56.02,0
14726,21,53700,21534,0.84,4408,10,0,27.53,0
14727,30,103583,35968,0.74,7832,2,8,95.16,1
14728,56,61516,21935,0.28,5611,9,7,12.33,0
14729,29,35577,41995,0.49,2898,12,4,67.85,0
14730,65,109834,10009,0.47,10055,12,4,33.62,0
14731,66,144551,47989,0.38,10435,8,8,78.18,0
14732,62,35015,47876,0.75,4969,7,1,39.81,0
14733,52,111104,2946,0.19,3957,8,5,48.59,0
14734,52,134412,37724,0.43,7817,13,3,79.34,0
14735,26,111740,46311,0.44,5184,12,3,90.8,0
14736,68,117284,41483,0.47,3733,9,7,26.43,0
14737,58,111803,4325,0.79,1969,10,2,36.67,0
14738,37,41236,9699,0.27,6999,9,7,10.39,0
14739,30,118151,4745,0.18,10003,3,9,87.09,0
14740,47,86640,46076,0.59,9529,10,4,95.24,0
14741,55,103190,45837,0.24,8172,1,1,35.15,0
14742,41,145782,31794,0.16,11861,8,4,44.61,1
14743,45,149516,25544,0.44,5823,13,3,48.61,0
14744,48,65704,22198,0.28,2488,13,8,46.88,0
14745,67,62369,14489,0.39,2931,10,5,45.36,0
14746,35,23646,47116,0.31,8196,4,2,52.83,0
14747,24,107007,23474,0.17,1713,5,1,23.84,0
14748,49,45906,19420,0.55,6525,14,6,15.19,0
14749,29,106643,3677,0.12,8983,11,0,75.12,0
14750,47,67728,35512,0.87,11004,6,4,86.19,0
14751,46,34878,12175,0.37,4720,6,4,82.92,0
14752,39,136742,44318,0.66,6127,7,3,66.4,1
14753,48,148925,43191,0.75,4940,14,2,97.19,1
14754,37,29145,2177,0.32,7232,10,8,10.14,0
14755,63,108578,1761,0.7,3904,3,3,38.76,0
14756,61,38226,38546,0.77,10391,2,8,37.9,0
14757,62,22802,7458,0.29,9097,12,6,41.47,0
14758,40,44119,21110,0.89,6652,9,8,82,1
14759,65,83560,43503,0.12,11258,14,1,41.63,0
14760,60,77353,29253,0.27,9457,2,1,57.44,0
14761,59,148572,19317,0.72,8517,9,7,65.25,0
14762,69,134669,29433,0.26,11001,10,8,86.08,0
14763,43,112721,8179,0.66,6112,4,1,65.43,1
14764,67,143001,15849,0.78,2180,11,5,44.32,0
14765,52,82126,5444,0.87,11400,1,5,72.53,1
14766,67,91641,3964,0.48,6322,3,6,56.4,0
14767,53,71712,42990,0.88,5400,10,4,57.56,0
14768,66,72189,13811,0.43,11856,14,2,40.16,0
14769,25,77784,11067,0.27,5864,2,9,10.14,1
14770,63,88285,40992,0.51,3287,4,2,42.03,0
14771,68,135278,11472,0.62,2217,2,5,37.24,1
14772,54,136056,16126,0.47,10412,12,0,19.03,0
14773,60,62949,4101,0.55,5357,10,7,27.88,1
14774,31,54129,27990,0.43,9562,6,6,98.28,0
14775,23,44512,37665,0.52,3687,11,6,35.18,0
14776,53,122077,4678,0.86,5252,10,5,56.63,1
14777,31,99031,35611,0.5,11961,1,2,59.44,0
14778,36,83554,31729,0.3,2280,5,8,60.4,0
14779,38,22064,30035,0.71,2129,9,9,14.26,1
14780,50,115614,16958,0.37,7229,1,5,79.43,1
14781,68,71567,25250,0.75,6030,4,5,75.73,1
14782,30,137639,8083,0.15,7164,2,5,97.95,1
14783,38,50011,22756,0.37,9121,11,5,26.62,0
14784,58,91152,2466,0.18,5421,2,5,59.84,0
14785,39,93511,1339,0.17,8734,5,3,82.34,0
14786,56,30960,45547,0.63,4812,2,1,21.19,1
14787,33,113528,22103,0.41,3930,13,0,81.06,1
14788,66,141789,18088,0.8,8077,5,7,34.3,0
14789,23,78920,4724,0.51,11321,1,4,35.28,0
14790,30,41387,41957,0.34,2973,5,2,95.1,0
14791,58,35324,22643,0.68,10171,13,8,38.25,1
14792,21,83960,27044,0.6,3569,14,2,62.58,0
14793,47,142994,11334,0.74,2060,3,4,49.61,0
14794,66,91779,34320,0.61,4195,14,1,17.03,0
14795,28,52628,37259,0.23,9410,12,5,95.54,0
14796,66,141269,1789,0.64,8960,2,8,29.24,0
14797,62,95096,34941,0.41,3503,11,0,34.09,0
14798,37,67452,1552,0.47,5492,4,2,43.95,0
14799,29,61098,20806,0.84,2961,1,9,54.87,0
14800,26,90459,37979,0.39,2394,3,0,22.99,0
14801,63,59235,9823,0.59,10698,11,4,66.69,0
14802,45,106861,32980,0.39,6778,1,4,56.32,0
14803,59,47949,1860,0.18,2017,8,3,37.27,0
14804,69,42821,1290,0.46,8325,5,4,72.34,0
14805,48,91612,43417,0.58,9554,1,7,56.27,0
14806,53,42032,15344,0.43,6799,2,7,85.66,0
14807,57,93537,6870,0.41,8879,9,5,86.99,0
14808,29,35303,34397,0.76,2500,7,3,98.21,0
14809,38,136003,40775,0.12,5247,3,3,16.06,0
14810,41,101993,17186,0.34,10331,1,4,46.47,0
14811,22,146726,39711,0.75,2229,2,4,55.14,1
14812,63,126979,33265,0.84,10124,7,1,31.04,0
14813,58,32303,22016,0.43,8287,8,5,92.98,0
14814,60,70701,5080,0.81,5437,5,6,17.93,0
14815,56,70511,13972,0.26,4310,13,2,48.57,1
14816,63,100664,2760,0.28,4437,12,9,26.67,1
14817,57,38280,12274,0.78,5696,14,3,71.39,0
14818,35,59427,38476,0.82,7963,4,8,73.45,1
14819,48,117180,24304,0.28,2621,10,3,88.53,0
14820,38,123550,13166,0.15,3826,4,9,46.81,0
14821,54,26967,4398,0.17,11570,5,6,79.76,0
14822,42,26661,31625,0.31,4916,7,1,59.46,0
14823,31,97952,48698,0.71,7480,14,4,83.1,0
14824,33,86046,11515,0.51,11306,13,5,17.68,0
14825,24,126918,15705,0.46,9022,7,1,51.71,0
14826,42,55200,37329,0.57,2562,4,0,23.55,1
14827,27,87442,11607,0.81,8970,1,8,81.13,1
14828,63,81671,31006,0.17,6967,5,6,23.74,0
14829,44,111070,14018,0.66,6050,7,7,10.73,0
14830,24,78168,10816,0.84,6943,12,4,93.66,0
14831,48,68322,21494,0.27,10210,4,4,53.61,0
14832,35,101984,22237,0.77,4924,7,0,98.67,0
14833,21,57696,7831,0.66,7434,8,2,50.77,1
14834,23,90246,41963,0.11,6922,2,6,63.17,1
14835,34,129844,31541,0.29,1709,2,9,76.98,0
14836,58,58892,4447,0.58,10558,5,8,35.27,1
14837,21,126141,47448,0.5,5440,3,7,21.96,0
14838,58,35583,6584,0.52,8800,4,4,69.5,0
14839,58,102720,28156,0.29,1675,1,2,55.96,0
14840,41,75215,37559,0.64,8754,11,8,84.41,1
14841,68,44853,22465,0.31,6356,4,3,14.06,0
14842,49,26109,43120,0.41,5029,11,8,59.03,0
14843,25,128213,18217,0.4,9908,4,2,26.72,0
14844,69,79757,48466,0.64,7025,4,6,65.56,1
14845,30,26659,11190,0.17,4410,3,0,78.44,0
14846,48,21238,6335,0.26,2103,2,9,33.67,1
14847,41,141270,7260,0.26,11434,4,4,53.36,0
14848,27,139211,26778,0.19,2319,13,8,47.82,0
14849,23,35064,16605,0.27,9097,8,8,77.94,0
14850,65,51115,19559,0.59,2561,3,5,63.99,0
14851,67,51952,43341,0.69,4512,6,5,20.86,0
14852,40,25620,21557,0.63,4455,2,2,97.91,0
14853,39,119790,36556,0.48,1684,1,8,92.11,0
14854,55,122985,44781,0.14,4948,7,0,62.08,0
14855,24,64258,46137,0.87,7918,12,6,79.97,1
14856,25,24470,25917,0.23,10293,14,2,11.8,0
14857,21,42003,26937,0.63,2809,12,1,28.13,0
14858,24,47571,32538,0.83,2871,6,4,79.11,0
14859,32,44668,7721,0.66,2512,13,4,19.56,0
14860,47,97259,21575,0.27,11546,10,1,13.85,0
14861,62,132192,8312,0.35,1506,4,7,65.41,0
14862,43,116576,48680,0.12,9879,7,1,13.08,0
14863,45,125481,5616,0.59,5545,6,7,26.48,0
14864,41,131505,34763,0.59,3123,2,5,17.2,0
14865,44,52046,34124,0.68,10831,4,9,58.08,0
14866,45,90977,25761,0.11,9754,14,3,70.92,0
14867,65,136528,2693,0.75,10132,9,2,26.5,0
14868,66,97255,3590,0.69,2867,8,8,52.19,0
14869,52,25397,31870,0.21,2086,6,5,11.82,0
14870,52,119925,10534,0.38,1878,13,4,33.82,0
14871,25,103481,8921,0.61,10947,1,9,26.16,0
14872,56,42233,2691,0.5,3987,7,2,24.94,0
14873,66,103336,43042,0.19,5446,1,2,30.25,0
14874,62,80308,3904,0.17,2236,14,5,82.48,0
14875,69,89726,45155,0.73,4847,8,9,95.48,1
14876,62,83219,45377,0.22,10565,3,3,73.54,0
14877,59,123358,40705,0.24,4738,9,3,16.5,0
14878,36,21130,31956,0.76,9649,13,7,66.53,0
14879,53,144293,19764,0.59,9790,5,1,76.07,0
14880,69,34071,9208,0.58,10105,6,5,20,0
14881,41,105517,16783,0.48,1813,4,8,36.49,1
14882,29,130240,9515,0.56,7772,6,2,48.55,0
14883,26,22118,3070,0.58,11477,9,4,37.97,0
14884,65,20663,18314,0.87,9119,7,6,56.65,0
14885,55,82408,46514,0.28,2932,2,0,21.78,0
14886,59,71786,14771,0.27,11286,11,7,50.03,1
14887,42,101271,32240,0.15,1837,6,5,76,0
14888,61,39158,46612,0.63,5841,11,3,51.48,0
14889,25,51087,18828,0.54,9316,11,5,28.94,1
14890,62,108114,45996,0.19,2057,13,1,82.19,1
14891,43,73121,25978,0.39,5799,13,3,45.5,0
14892,37,148142,21936,0.24,8548,12,7,48.26,0
14893,32,39874,27082,0.37,2716,9,3,42.19,0
14894,43,128067,18905,0.86,4930,8,4,36.08,0
14895,36,103443,4098,0.65,7173,13,1,64.18,0
14896,23,60821,28020,0.11,10427,11,2,26.9,0
14897,50,135675,19952,0.3,3765,13,2,79.23,0
14898,42,80582,11985,0.11,6168,14,1,53.35,0
14899,29,142603,9283,0.67,9873,1,7,89.52,1
14900,49,42787,47323,0.48,7190,5,2,94.5,0
14901,67,84703,38708,0.9,6569,6,0,44.47,0
14902,57,41705,5762,0.69,1707,9,1,24.29,0
14903,43,89381,35521,0.51,2693,4,7,55.47,0
14904,33,131800,6054,0.74,5734,13,0,34.34,1
14905,52,124605,14276,0.66,2689,1,0,48.39,0
14906,66,64653,6781,0.3,6164,14,0,43.97,0
14907,67,102018,17471,0.52,3158,6,9,50.54,0
14908,68,120592,19025,0.54,9063,9,7,54.87,0
14909,43,111626,36730,0.46,1925,6,5,66.47,1
14910,65,106217,6413,0.24,11121,7,6,10.34,0
14911,37,143513,8420,0.28,6529,10,3,33.08,0
14912,60,52252,42510,0.32,6564,4,7,25.32,0
14913,41,93332,44406,0.11,6357,13,1,73.94,0
14914,22,92799,40678,0.83,2068,2,8,84.91,1
14915,57,82185,27527,0.65,1730,13,3,75.32,0
14916,26,98313,44250,0.65,2494,3,0,97.72,0
14917,64,61538,13029,0.56,11348,11,1,16.95,1
14918,38,40343,42583,0.65,5539,1,7,51.83,0
14919,50,125689,37525,0.89,7419,2,8,90.94,1
14920,42,100398,38564,0.41,10481,7,4,38.72,0
14921,53,61232,37060,0.67,4125,9,3,82.21,0
14922,50,140026,4832,0.39,10728,9,9,60.56,1
14923,37,123185,3611,0.78,5938,9,6,98.07,1
14924,63,73106,9353,0.79,3112,11,1,43.39,0
14925,52,134322,44042,0.82,10030,14,6,47.55,0
14926,62,101227,28589,0.1,8702,1,8,24.74,0
14927,34,73079,41996,0.34,7541,7,1,24.37,1
14928,30,45028,26421,0.21,2085,14,7,87.49,0
14929,67,62135,12068,0.46,7105,7,5,46.66,0
14930,56,51066,4346,0.5,1921,14,5,65.84,1
14931,54,139599,37822,0.3,11005,9,3,77.7,1
14932,29,118717,49760,0.68,2813,9,8,49.44,0
14933,62,103470,5200,0.32,5342,1,7,95.84,0
14934,48,40910,48259,0.78,8959,10,6,94.44,1
14935,31,133018,9527,0.24,9439,5,4,71.21,0
14936,34,27141,48013,0.39,8021,2,4,99.57,0
14937,59,65950,11535,0.6,2677,12,1,10.24,0
14938,67,75723,18944,0.58,11430,6,4,10.83,0
14939,39,36225,41290,0.16,3166,2,2,16.08,0
14940,35,120250,46941,0.78,6028,6,6,94.92,1
14941,48,107123,5164,0.58,8457,7,8,64.44,0
14942,44,52959,31022,0.8,10206,14,9,93.5,1
14943,28,69192,13438,0.79,4829,6,5,21.44,0
14944,63,99711,24104,0.54,6961,12,9,12.88,0
14945,29,30051,5852,0.83,6097,11,6,58.9,0
14946,67,91428,7713,0.78,10680,13,6,25.77,0
14947,53,144212,4183,0.87,11109,1,6,87.39,1
14948,53,23449,32354,0.78,6474,4,3,47.84,0
14949,39,61095,9032,0.76,6672,3,5,79.34,1
14950,23,124213,15275,0.48,8071,5,6,56.48,0
14951,30,97929,19793,0.27,11888,7,9,57.58,0
14952,60,49190,38066,0.83,3514,12,3,71.37,0
14953,67,120245,19918,0.68,8318,3,8,40.19,1
14954,62,117069,6599,0.33,10142,1,8,95.4,0
14955,21,46141,33771,0.37,10225,11,3,46.04,0
14956,49,122525,14440,0.65,8175,11,7,45.82,0
14957,54,43908,12289,0.48,6318,9,7,73.67,0
14958,33,124847,44808,0.17,3043,6,1,67.26,1
14959,21,140910,47032,0.21,10510,6,5,99.62,0
14960,54,143268,6161,0.7,3189,4,8,86.52,1
14961,49,52322,1964,0.36,7182,11,7,35.61,1
14962,68,70710,16942,0.51,3793,1,0,19.14,0
14963,67,34012,39369,0.71,11164,12,4,19.6,0
14964,33,54889,15184,0.7,11893,9,4,42.54,0
14965,68,37412,3947,0.23,9937,10,8,52.95,0
14966,69,116150,44275,0.18,10506,7,1,67.34,0
14967,49,130030,45857,0.57,4614,12,4,87.2,0
14968,59,44657,7238,0.69,10084,10,0,99.06,0
14969,44,25656,14156,0.22,5758,14,7,46.78,0
14970,46,28967,3411,0.4,6107,7,7,59.1,0
14971,37,104958,16674,0.8,10862,11,1,64.07,0
14972,27,35764,9308,0.86,3693,7,9,60.27,0
14973,33,35873,44171,0.46,9078,7,0,18.13,0
14974,25,114485,3924,0.16,8911,8,2,20.35,0
14975,46,129383,36605,0.31,8450,11,8,89.99,0
14976,69,71030,1576,0.29,4116,8,6,70.8,0
14977,23,87807,15641,0.29,10834,3,6,71.09,0
14978,27,21607,9963,0.5,6069,8,9,83.33,0
14979,69,39523,25291,0.57,6323,4,3,17.57,0
14980,59,68447,42159,0.2,2087,7,4,47.39,0
14981,21,69757,33728,0.81,2689,5,6,32.2,0
14982,69,149042,42139,0.6,9752,12,1,69.47,0
14983,37,139423,19789,0.58,11532,4,2,29.34,0
14984,63,113526,40651,0.89,10994,13,2,72.29,1
14985,45,89201,28899,0.6,8415,4,6,44.91,0
14986,23,148765,16658,0.84,1536,6,6,49.55,0
14987,35,101844,39907,0.33,10849,2,5,83.62,0
14988,49,91388,15184,0.29,9418,13,0,41.34,0
14989,63,25462,32747,0.51,6330,5,9,33.09,1
14990,52,136832,13965,0.51,8815,8,7,86.52,0
14991,46,51795,11493,0.28,4459,2,9,71.69,0
14992,36,89806,27178,0.66,11112,5,9,46.35,1
14993,45,68465,34887,0.12,10198,7,3,54.87,0
14994,48,81109,3214,0.65,11306,5,7,41.31,0
14995,29,110027,9000,0.47,10959,10,6,59.61,0
14996,21,70528,9065,0.65,2472,9,0,22.48,1
14997,49,56230,43871,0.48,10141,9,6,89.96,0
14998,42,68242,2085,0.88,1711,8,3,59.86,1
14999,36,85883,47332,0.37,3831,14,4,44.67,1
15000,61,134688,4532,0.89,5101,9,5,61.44,0
15001,64,118366,18622,0.15,7920,2,4,24.51,0
15002,61,21783,5834,0.65,10756,3,1,17.06,0
15003,27,48390,21197,0.46,2946,4,7,59.33,0
15004,34,28417,13008,0.76,4516,5,7,16.34,0
15005,49,92102,13962,0.73,3032,10,4,69.48,0
15006,39,37426,48229,0.74,4453,12,4,82.02,0
15007,39,50750,48356,0.18,3333,2,6,98.95,0
15008,22,78188,9012,0.76,8096,13,1,79.23,1
15009,61,30872,21166,0.27,8982,11,4,97.67,0
15010,65,114231,19628,0.12,7249,10,0,12,0
15011,35,149860,10849,0.27,3907,4,3,60.3,0
15012,23,68086,42372,0.48,4805,14,7,24.83,1
15013,31,86770,14767,0.69,6662,4,0,32.06,0
15014,66,120288,16111,0.27,9565,5,9,76.11,0
15015,50,114368,40989,0.19,2856,6,0,32.75,0
15016,60,144158,41582,0.62,9159,1,3,26.18,0
15017,38,103514,45370,0.89,3753,13,9,43.47,0
15018,68,108177,46052,0.58,11828,14,4,17.49,0
15019,22,112663,49278,0.65,10627,6,8,23.18,0
15020,52,54720,34891,0.55,2622,13,4,23.18,0
15021,28,38079,46289,0.73,8017,9,0,30.35,0
15022,42,37338,22565,0.88,9058,3,2,88.36,0
15023,26,23291,36011,0.54,3009,2,3,36.57,0
15024,32,94084,3589,0.43,10402,12,6,34.65,0
15025,67,132808,43738,0.79,2493,8,1,21.34,0
15026,60,130091,48398,0.88,1554,2,3,11.45,1
15027,56,119272,45482,0.2,11332,8,7,24.43,0
15028,35,69393,10749,0.56,8229,10,4,75.07,0
15029,48,113558,23683,0.73,4675,4,5,97.29,1
15030,69,89770,5501,0.53,3256,9,2,76.94,0
15031,65,46720,24423,0.43,7659,4,3,86.79,0
15032,38,126642,20157,0.62,7028,1,8,80.81,1
15033,22,125653,20169,0.32,7672,8,1,36.64,0
15034,33,33368,24324,0.38,10467,1,2,75.81,1
15035,65,74313,2706,0.89,7599,5,1,77.55,0
15036,35,67969,29219,0.61,10047,7,1,33.27,0
15037,40,68838,42334,0.8,2063,3,8,92.86,1
15038,49,28734,2612,0.75,3894,6,7,99.82,1
15039,62,127187,17838,0.62,4392,13,6,60.52,0
15040,49,119329,38065,0.77,3026,11,8,38.49,0
15041,23,146930,31427,0.33,5620,1,7,42.18,0
15042,39,32197,16546,0.61,5687,6,8,62.42,0
15043,23,88895,49735,0.57,7508,14,1,10.7,0
15044,34,123561,10045,0.6,11253,5,6,37.75,0
15045,60,140424,26299,0.23,4519,2,8,14.41,0
15046,24,76831,2391,0.32,6197,4,8,66.18,0
15047,31,121255,44347,0.33,7306,12,7,64.36,0
15048,51,78073,42221,0.58,4444,12,0,63.19,0
15049,63,92925,41776,0.88,8039,11,2,23.59,0
15050,52,132970,33667,0.86,5491,12,7,95.01,1
15051,47,100488,16948,0.28,10233,11,2,58.08,0
15052,50,114611,26118,0.34,9169,11,3,60.03,1
15053,63,104475,39193,0.13,2653,7,9,58.98,0
15054,22,132531,15157,0.42,11438,6,1,57.2,0
15055,69,70302,18021,0.77,2672,11,2,94.46,0
15056,29,35624,9356,0.83,10991,10,4,64.18,0
15057,48,87271,36573,0.29,5232,6,5,53.66,0
15058,51,44315,49215,0.31,9219,9,5,78.98,0
15059,54,37422,2223,0.28,4767,2,6,32.63,0
15060,35,59137,37110,0.38,6004,1,9,27.28,1
15061,68,92663,25626,0.74,7255,2,7,49.53,0
15062,45,121216,31917,0.62,1570,3,5,11.41,0
15063,56,68232,22526,0.73,2722,9,9,36.42,0
15064,28,139528,9856,0.57,6140,14,5,47.81,0
15065,29,145420,39829,0.31,6414,12,1,62.08,0
15066,57,98142,14532,0.28,2101,10,2,58.89,0
15067,68,52743,21745,0.11,2988,9,5,43.07,0
15068,65,119546,21336,0.72,6480,12,5,40.89,0
15069,59,35636,31796,0.78,3311,5,5,10.12,1
15070,52,110884,28167,0.71,7330,7,3,89.3,1
